provider,ride_year,month,hour,gender,user_type,trip_count,avg_duration
divvy,2019,10,1,NULL,Customer,269,102.7426022
divvy,2019,10,1,NULL,Subscriber,8,12.27125
divvy,2019,10,2,1,Customer,65,26.82153846
divvy,2019,10,2,1,Subscriber,481,11.00463617
divvy,2019,10,2,2,Customer,19,31.30105263
divvy,2019,10,2,2,Subscriber,50,10.6414
divvy,2019,10,2,NULL,Customer,200,54.61645
divvy,2019,10,2,NULL,Subscriber,9,13.25555556
divvy,2019,10,3,1,Customer,37,38.73216216
divvy,2019,10,3,1,Subscriber,275,152.4392
divvy,2019,10,3,2,Customer,5,8.894
divvy,2019,10,3,2,Subscriber,63,10.09698413
divvy,2019,10,3,NULL,Customer,102,42.81421569
divvy,2019,10,3,NULL,Subscriber,14,22.17785714
divvy,2019,10,4,1,Customer,34,11.83205882
divvy,2019,10,4,1,Subscriber,491,10.18710794
divvy,2019,10,4,2,Customer,2,27.95
divvy,2019,10,4,2,Subscriber,173,10.3283237
divvy,2019,10,4,NULL,Customer,74,44.79
divvy,2019,10,4,NULL,Subscriber,8,16.07
divvy,2019,10,5,1,Customer,85,26.36941176
divvy,2019,10,5,1,Subscriber,2689,10.56233916
divvy,2019,10,5,2,Customer,51,26.06647059
divvy,2019,10,5,2,Subscriber,1085,12.1921106
divvy,2019,10,5,NULL,Customer,93,65.62580645
divvy,2019,10,5,NULL,Subscriber,24,7.2975
divvy,2019,10,6,1,Customer,321,49.99109034
divvy,2019,10,6,1,Subscriber,8302,12.5652662
divvy,2019,10,6,2,Customer,102,26.34284314
divvy,2019,10,6,2,Subscriber,2728,11.3832478
divvy,2019,10,6,NULL,Customer,282,168.457234
divvy,2019,10,6,NULL,Subscriber,64,15.9059375
divvy,2019,10,7,1,Customer,660,23.30295455
divvy,2019,10,7,1,Subscriber,18418,11.12039038
divvy,2019,10,7,2,Customer,230,26.72743478
divvy,2019,10,7,2,Subscriber,6311,12.50573919
divvy,2019,10,7,NULL,Customer,645,29.04973643
divvy,2019,10,7,NULL,Subscriber,143,11.40426573
divvy,2019,10,8,1,Customer,1112,21.56688849
divvy,2019,10,8,1,Subscriber,23833,11.26445936
divvy,2019,10,8,2,Customer,445,28.25267416
divvy,2019,10,8,2,Subscriber,7662,12.89410859
divvy,2019,10,8,NULL,Customer,1097,53.86332726
divvy,2019,10,8,NULL,Subscriber,249,12.43337349
divvy,2019,10,9,1,Customer,949,32.90917808
divvy,2019,10,9,1,Subscriber,10433,11.50259849
divvy,2019,10,9,2,Customer,501,38.26926148
divvy,2019,10,9,2,Subscriber,3670,12.03642234
divvy,2019,10,9,NULL,Customer,1582,47.59894437
divvy,2019,10,9,NULL,Subscriber,156,11.39903846
divvy,2019,10,10,1,Customer,1165,46.18758798
divvy,2019,10,10,1,Subscriber,7169,11.62198494
divvy,2019,10,10,2,Customer,640,199.4915781
divvy,2019,10,10,2,Subscriber,2897,13.62658958
divvy,2019,10,10,NULL,Customer,2420,71.74653306
divvy,2019,10,10,NULL,Subscriber,101,13.58693069
divvy,2019,10,11,1,Customer,1396,49.46643266
divvy,2019,10,11,1,Subscriber,8591,11.35857176
divvy,2019,10,11,2,Customer,881,55.78141884
divvy,2019,10,11,2,Subscriber,3401,13.30131432
divvy,2019,10,11,NULL,Customer,3294,50.14057073
divvy,2019,10,11,NULL,Subscriber,88,11.82181818
divvy,2019,10,12,1,Customer,1454,88.20682944
divvy,2019,10,12,1,Subscriber,9834,11.22477832
divvy,2019,10,12,2,Customer,896,38.40797991
divvy,2019,10,12,2,Subscriber,3649,14.34804878
divvy,2019,10,12,NULL,Customer,3905,49.38091933
divvy,2019,10,12,NULL,Subscriber,128,11.7325
divvy,2019,10,13,1,Customer,1507,49.12822163
divvy,2019,10,13,1,Subscriber,9407,11.20730732
divvy,2019,10,13,2,Customer,942,45.62193206
divvy,2019,10,13,2,Subscriber,3596,15.05852892
divvy,2019,10,13,NULL,Customer,3986,108.2597692
divvy,2019,10,13,NULL,Subscriber,122,15.13868852
divvy,2019,10,14,1,Customer,1524,35.3598294
divvy,2019,10,14,1,Subscriber,9057,12.38684333
divvy,2019,10,14,2,Customer,941,39.90922423
divvy,2019,10,14,2,Subscriber,3365,13.65663299
divvy,2019,10,14,NULL,Customer,4017,77.13277072
divvy,2019,10,14,NULL,Subscriber,113,14.73044248
divvy,2019,10,15,1,Customer,1798,62.32932147
divvy,2019,10,15,1,Subscriber,12401,12.1255181
divvy,2019,10,15,2,Customer,1009,32.93114965
divvy,2019,10,15,2,Subscriber,4224,13.99715436
divvy,2019,10,15,NULL,Customer,4303,84.51032071
divvy,2019,10,15,NULL,Subscriber,150,13.628
divvy,2019,10,16,1,Customer,1927,51.06046186
divvy,2019,10,16,1,Subscriber,23048,12.0513333
divvy,2019,10,16,2,Customer,972,56.44932099
divvy,2019,10,16,2,Subscriber,7232,13.74201466
divvy,2019,10,16,NULL,Customer,3900,45.77819487
divvy,2019,10,16,NULL,Subscriber,238,12.79936975
divvy,2019,10,17,1,Customer,2263,81.31621741
divvy,2019,10,17,1,Subscriber,30743,12.78946655
divvy,2019,10,17,2,Customer,919,109.8020022
divvy,2019,10,17,2,Subscriber,10219,22.80173305
divvy,2019,10,17,NULL,Customer,3500,53.17291429
divvy,2019,10,17,NULL,Subscriber,262,14.32507634
divvy,2019,10,18,1,Customer,1389,28.69189345
divvy,2019,10,18,1,Subscriber,18422,12.44413744
divvy,2019,10,18,2,Customer,619,33.53617124
divvy,2019,10,18,2,Subscriber,6019,13.38624855
divvy,2019,10,18,NULL,Customer,2107,72.75159943
divvy,2019,10,18,NULL,Subscriber,250,19.18372
divvy,2019,10,19,1,Customer,876,22.40458904
divvy,2019,10,19,1,Subscriber,10705,19.27521532
divvy,2019,10,19,2,Customer,297,23.3986532
divvy,2019,10,19,2,Subscriber,3418,14.01901112
divvy,2019,10,19,NULL,Customer,1238,57.96083199
divvy,2019,10,19,NULL,Subscriber,119,12.72218487
divvy,2019,10,20,1,Customer,594,26.06294613
divvy,2019,10,20,1,Subscriber,6438,12.42841566
divvy,2019,10,20,2,Customer,209,20.4007177
divvy,2019,10,20,2,Subscriber,1993,19.67646262
divvy,2019,10,20,NULL,Customer,958,38.06374739
divvy,2019,10,20,NULL,Subscriber,114,12.06122807
divvy,2019,10,21,1,Customer,481,27.62253638
divvy,2019,10,21,1,Subscriber,5144,12.19817263
divvy,2019,10,21,2,Customer,133,19.56969925
divvy,2019,10,21,2,Subscriber,1395,16.3651828
divvy,2019,10,21,NULL,Customer,823,35.33827461
divvy,2019,10,21,NULL,Subscriber,65,10.23015385
divvy,2019,10,22,1,Customer,409,76.05557457
divvy,2019,10,22,1,Subscriber,3473,11.7038497
divvy,2019,10,22,2,Customer,153,22.11294118
divvy,2019,10,22,2,Subscriber,888,12.31622748
divvy,2019,10,22,NULL,Customer,744,45.21251344
divvy,2019,10,22,NULL,Subscriber,44,9.85
divvy,2019,10,23,1,Customer,274,29.90828467
divvy,2019,10,23,1,Subscriber,2070,12.74207246
divvy,2019,10,23,2,Customer,70,32.22271429
divvy,2019,10,23,2,Subscriber,468,12.65113248
divvy,2019,10,23,NULL,Customer,518,63.39310811
divvy,2019,10,23,NULL,Subscriber,20,10.5665
divvy,2019,11,0,1,Customer,52,21.19961538
divvy,2019,11,0,1,Subscriber,790,11.36893671
divvy,2019,11,0,2,Customer,10,23.341
divvy,2019,11,0,2,Subscriber,122,15.03663934
divvy,2019,11,0,NULL,Customer,139,64.18820144
divvy,2019,11,0,NULL,Subscriber,6,8.381666667
divvy,2019,11,1,1,Customer,42,15.92619048
divvy,2019,11,1,1,Subscriber,473,8.442346723
divvy,2019,11,1,2,Customer,11,10.86
divvy,2019,11,1,2,Subscriber,49,8.485918367
divvy,2019,11,1,NULL,Customer,117,116.8364103
divvy,2019,11,1,NULL,Subscriber,1,7.27
divvy,2019,11,2,1,Customer,26,11.13538462
divvy,2019,11,2,1,Subscriber,251,10.2810757
divvy,2019,11,2,2,Subscriber,29,10.16586207
divvy,2019,11,2,NULL,Customer,59,27.78542373
divvy,2019,11,2,NULL,Subscriber,2,6.94
divvy,2019,11,3,1,Customer,8,8.9675
divvy,2019,11,3,1,Subscriber,146,8.667054795
divvy,2019,11,3,2,Customer,2,3.415
divvy,2019,11,3,2,Subscriber,36,8.899444444
divvy,2019,11,3,NULL,Customer,54,409.7861111
divvy,2019,11,3,NULL,Subscriber,4,16.0625
divvy,2019,11,4,1,Customer,11,42.22090909
divvy,2019,11,4,1,Subscriber,293,8.890477816
divvy,2019,11,4,2,Subscriber,122,9.279754098
divvy,2019,11,4,NULL,Customer,23,35.84782609
divvy,2019,11,4,NULL,Subscriber,3,7.71
divvy,2019,11,5,1,Customer,20,19.5385
divvy,2019,11,5,1,Subscriber,1578,10.1515019
divvy,2019,11,5,2,Customer,15,17.852
divvy,2019,11,5,2,Subscriber,526,10.59190114
divvy,2019,11,5,NULL,Customer,19,41.49578947
divvy,2019,11,5,NULL,Subscriber,13,10.82230769
divvy,2019,11,6,1,Customer,66,25.37469697
divvy,2019,11,6,1,Subscriber,4621,10.95103657
divvy,2019,11,6,2,Customer,25,11.392
divvy,2019,11,6,2,Subscriber,1181,10.9545724
divvy,2019,11,6,NULL,Customer,77,178.0532468
divvy,2019,11,6,NULL,Subscriber,27,11.04888889
divvy,2019,11,7,1,Customer,215,13.8515814
divvy,2019,11,7,1,Subscriber,10229,11.36568971
divvy,2019,11,7,2,Customer,59,66.34254237
divvy,2019,11,7,2,Subscriber,2937,12.09672795
divvy,2019,11,7,NULL,Customer,172,21.4027907
divvy,2019,11,7,NULL,Subscriber,85,9.307529412
divvy,2019,11,8,1,Customer,372,16.60322581
divvy,2019,11,8,1,Subscriber,13832,11.94225202
divvy,2019,11,8,2,Customer,94,18.40138298
divvy,2019,11,8,2,Subscriber,3601,13.31874202
divvy,2019,11,8,NULL,Customer,313,114.4432588
divvy,2019,11,8,NULL,Subscriber,150,11.56166667
divvy,2019,11,9,1,Customer,260,29.09030769
divvy,2019,11,9,1,Subscriber,6296,12.30835133
divvy,2019,11,9,2,Customer,109,41.97357798
divvy,2019,11,9,2,Subscriber,1874,11.00565101
divvy,2019,11,9,NULL,Customer,341,107.8560704
divvy,2019,11,9,NULL,Subscriber,109,10.72183486
divvy,2019,11,10,1,Customer,306,67.54885621
divvy,2019,11,10,1,Subscriber,4330,11.99258199
divvy,2019,11,10,2,Customer,117,459.8994017
divvy,2019,11,10,2,Subscriber,1504,11.55537899
divvy,2019,11,10,NULL,Customer,601,61.14078203
divvy,2019,11,10,NULL,Subscriber,58,12.08431034
divvy,2019,11,11,1,Customer,397,56.37367758
divvy,2019,11,11,1,Subscriber,5300,12.33074906
divvy,2019,11,11,2,Customer,170,119.1242941
divvy,2019,11,11,2,Subscriber,1643,11.37367012
divvy,2019,11,11,NULL,Customer,875,145.9102057
divvy,2019,11,11,NULL,Subscriber,52,11.81615385
divvy,2019,11,12,1,Customer,475,50.88726316
divvy,2019,11,12,1,Subscriber,5738,13.25849599
divvy,2019,11,12,2,Customer,213,28.11666667
divvy,2019,11,12,2,Subscriber,1776,13.78746622
divvy,2019,11,12,NULL,Customer,1084,69.11149446
divvy,2019,11,12,NULL,Subscriber,59,14.70338983
divvy,2019,11,13,1,Customer,525,38.13672381
divvy,2019,11,13,1,Subscriber,5599,12.22255046
divvy,2019,11,13,2,Customer,209,42.01272727
divvy,2019,11,13,2,Subscriber,1687,14.022869
divvy,2019,11,13,NULL,Customer,1144,47.18435315
divvy,2019,11,13,NULL,Subscriber,59,10.96101695
divvy,2019,11,14,1,Customer,468,46.35134615
divvy,2019,11,14,1,Subscriber,5618,14.16387504
divvy,2019,11,14,2,Customer,190,46.47273684
divvy,2019,11,14,2,Subscriber,1665,17.05272673
divvy,2019,11,14,NULL,Customer,1231,156.6104549
divvy,2019,11,14,NULL,Subscriber,50,11.6566
divvy,2019,11,15,1,Customer,528,34.01920455
divvy,2019,11,15,1,Subscriber,7455,15.57761502
divvy,2019,11,15,2,Customer,208,74.05759615
divvy,2019,11,15,2,Subscriber,2020,13.51112871
divvy,2019,11,15,NULL,Customer,1253,42.20405427
divvy,2019,11,15,NULL,Subscriber,114,11.91438596
divvy,2019,11,16,1,Customer,544,29.38632353
divvy,2019,11,16,1,Subscriber,12726,11.40815574
divvy,2019,11,16,2,Customer,170,57.94623529
divvy,2019,11,16,2,Subscriber,3293,12.96362284
divvy,2019,11,16,NULL,Customer,1008,65.4977877
divvy,2019,11,16,NULL,Subscriber,116,11.58491379
divvy,2019,11,17,1,Customer,539,47.07703154
divvy,2019,11,17,1,Subscriber,15266,12.60069304
divvy,2019,11,17,2,Customer,109,41.80376147
divvy,2019,11,17,2,Subscriber,3653,13.55820695
divvy,2019,11,17,NULL,Customer,712,43.74203652
divvy,2019,11,17,NULL,Subscriber,150,17.4552
divvy,2019,11,18,1,Customer,343,31.41521866
divvy,2019,11,18,1,Subscriber,9134,10.8563083
divvy,2019,11,18,2,Customer,94,20.84606383
divvy,2019,11,18,2,Subscriber,2283,22.03970653
divvy,2019,11,18,NULL,Customer,422,39.15507109
divvy,2019,11,18,NULL,Subscriber,102,14.55382353
divvy,2019,11,19,1,Customer,220,29.83409091
divvy,2019,11,19,1,Subscriber,5261,10.98383767
divvy,2019,11,19,2,Customer,63,24.36492063
divvy,2019,11,19,2,Subscriber,1465,13.58096246
divvy,2019,11,19,NULL,Customer,364,53.55412088
divvy,2019,11,19,NULL,Subscriber,50,11.69
divvy,2019,11,20,1,Customer,147,27.68653061
divvy,2019,11,20,1,Subscriber,3317,11.68060898
divvy,2019,11,20,2,Customer,49,34.78081633
divvy,2019,11,20,2,Subscriber,872,11.99178899
divvy,2019,11,20,NULL,Customer,272,61.44077206
divvy,2019,11,20,NULL,Subscriber,40,25.9735
divvy,2019,11,21,1,Customer,124,19.30072581
divvy,2019,11,21,1,Subscriber,2448,11.69841503
divvy,2019,11,21,2,Customer,18,14.38166667
divvy,2019,11,21,2,Subscriber,628,10.97073248
divvy,2019,11,21,NULL,Customer,288,49.08069444
divvy,2019,11,21,NULL,Subscriber,32,10.6103125
divvy,2019,11,22,1,Customer,98,21.47755102
divvy,2019,11,22,1,Subscriber,1736,12.39754608
divvy,2019,11,22,2,Customer,23,22.98956522
divvy,2019,11,22,2,Subscriber,330,11.30218182
divvy,2019,11,22,NULL,Customer,186,109.5907527
divvy,2019,11,22,NULL,Subscriber,22,12.645
divvy,2019,11,23,1,Customer,80,74.91525
divvy,2019,11,23,1,Subscriber,1194,12.25382747
divvy,2019,11,23,2,Customer,15,26.92733333
divvy,2019,11,23,2,Subscriber,203,9.963694581
divvy,2019,11,23,NULL,Customer,136,197.8201471
divvy,2019,11,23,NULL,Subscriber,13,7.992307692
divvy,2019,12,0,1,Customer,45,17.80733333
divvy,2019,12,0,1,Subscriber,623,9.903964687
divvy,2019,12,0,2,Customer,10,11.757
divvy,2019,12,0,2,Subscriber,92,17.13836957
divvy,2019,12,0,NULL,Customer,127,35.60503937
divvy,2019,12,0,NULL,Subscriber,10,8.61
divvy,2019,12,1,1,Customer,11,21.99
divvy,2019,12,1,1,Subscriber,423,10.17432624
divvy,2019,12,1,2,Customer,5,19.734
divvy,2019,12,1,2,Subscriber,39,31.7274359
divvy,2019,12,1,NULL,Customer,72,56.46333333
divvy,2019,12,1,NULL,Subscriber,2,4.5
divvy,2019,12,2,1,Customer,18,21.92888889
divvy,2019,12,2,1,Subscriber,236,12.41923729
divvy,2019,12,2,2,Subscriber,34,10.22323529
divvy,2019,12,2,NULL,Customer,40,307.7095
divvy,2019,12,2,NULL,Subscriber,3,7.176666667
divvy,2019,12,3,1,Customer,11,7.135454545
divvy,2019,12,3,1,Subscriber,142,9.967464789
divvy,2019,12,3,2,Customer,2,48.735
divvy,2019,12,3,2,Subscriber,37,8.495945946
divvy,2019,12,3,NULL,Customer,22,1336.498636
divvy,2019,12,3,NULL,Subscriber,8,10.1675
divvy,2019,12,4,1,Customer,15,21.06933333
divvy,2019,12,4,1,Subscriber,247,14.65534413
divvy,2019,12,4,2,Subscriber,117,9.911538462
divvy,2019,12,4,NULL,Customer,33,314.4151515
divvy,2019,12,4,NULL,Subscriber,5,7.518
divvy,2019,12,5,1,Customer,15,10.76266667
divvy,2019,12,5,1,Subscriber,1309,9.173330787
divvy,2019,12,5,2,Customer,13,16.37307692
divvy,2019,12,5,2,Subscriber,424,9.648891509
divvy,2019,12,5,NULL,Customer,18,39.075
divvy,2019,12,5,NULL,Subscriber,3,15.75666667
divvy,2019,12,6,1,Customer,38,61.81289474
divvy,2019,12,6,1,Subscriber,3968,10.25428427
divvy,2019,12,6,2,Customer,10,12.727
divvy,2019,12,6,2,Subscriber,975,10.39826667
divvy,2019,12,6,NULL,Customer,50,16.207
divvy,2019,12,6,NULL,Subscriber,14,7.36
divvy,2019,12,7,1,Customer,138,13.18405797
divvy,2019,12,7,1,Subscriber,8373,10.25866356
divvy,2019,12,7,2,Customer,37,12.67108108
divvy,2019,12,7,2,Subscriber,2315,12.14463499
divvy,2019,12,7,NULL,Customer,110,22.11109091
divvy,2019,12,7,NULL,Subscriber,49,10.67306122
divvy,2019,12,8,1,Customer,211,21.2549763
divvy,2019,12,8,1,Subscriber,11575,10.33175378
divvy,2019,12,8,2,Customer,60,16.60116667
divvy,2019,12,8,2,Subscriber,2933,12.11140471
divvy,2019,12,8,NULL,Customer,228,35.57464912
divvy,2019,12,8,NULL,Subscriber,101,12.55069307
divvy,2019,12,9,1,Customer,179,32.21932961
divvy,2019,12,9,1,Subscriber,5336,10.61979573
divvy,2019,12,9,2,Customer,57,44.66473684
divvy,2019,12,9,2,Subscriber,1547,11.70510019
divvy,2019,12,9,NULL,Customer,330,46.59593939
divvy,2019,12,9,NULL,Subscriber,127,13.27944882
divvy,2019,12,10,1,Customer,208,37.95524038
divvy,2019,12,10,1,Subscriber,3893,11.2685307
divvy,2019,12,10,2,Customer,87,69.20356322
divvy,2019,12,10,2,Subscriber,1228,11.3331759
divvy,2019,12,10,NULL,Customer,479,77.70791232
divvy,2019,12,10,NULL,Subscriber,75,12.7436
divvy,2019,12,11,1,Customer,309,82.27148867
divvy,2019,12,11,1,Subscriber,4996,10.86729183
divvy,2019,12,11,2,Customer,129,527.5756589
divvy,2019,12,11,2,Subscriber,1458,11.35661866
divvy,2019,12,11,NULL,Customer,664,72.04513554
divvy,2019,12,11,NULL,Subscriber,60,13.142
divvy,2019,12,12,1,Customer,383,49.26548303
divvy,2019,12,12,1,Subscriber,5387,10.03422313
divvy,2019,12,12,2,Customer,169,49.03739645
divvy,2019,12,12,2,Subscriber,1583,12.3514024
divvy,2019,12,12,NULL,Customer,953,94.53452256
divvy,2019,12,12,NULL,Subscriber,73,14.09342466
divvy,2019,12,13,1,Customer,369,52.67130081
divvy,2019,12,13,1,Subscriber,5442,10.90239067
divvy,2019,12,13,2,Customer,154,53.36733766
divvy,2019,12,13,2,Subscriber,1577,11.96067216
divvy,2019,12,13,NULL,Customer,1006,63.89252485
divvy,2019,12,13,NULL,Subscriber,78,12.89153846
divvy,2019,12,14,1,Customer,413,58.69300242
divvy,2019,12,14,1,Subscriber,5298,11.02610419
divvy,2019,12,14,2,Customer,201,65.35228856
divvy,2019,12,14,2,Subscriber,1561,12.91670724
divvy,2019,12,14,NULL,Customer,1231,45.00592201
divvy,2019,12,14,NULL,Subscriber,72,13.31652778
divvy,2019,12,15,1,Customer,417,43.40330935
divvy,2019,12,15,1,Subscriber,6877,12.22772721
divvy,2019,12,15,2,Customer,193,31.6561658
divvy,2019,12,15,2,Subscriber,1936,14.19480372
divvy,2019,12,15,NULL,Customer,1170,53.08530769
divvy,2019,12,15,NULL,Subscriber,105,11.78657143
divvy,2019,12,16,1,Customer,405,30.12940741
divvy,2019,12,16,1,Subscriber,11521,11.64159969
divvy,2019,12,16,2,Customer,168,44.28744048
divvy,2019,12,16,2,Subscriber,2854,13.60062018
divvy,2019,12,16,NULL,Customer,1026,48.77540936
divvy,2019,12,16,NULL,Subscriber,90,11.33488889
divvy,2019,12,17,1,Customer,404,150.6670297
divvy,2019,12,17,1,Subscriber,13001,11.84451042
divvy,2019,12,17,2,Customer,128,37.12710938
divvy,2019,12,17,2,Subscriber,3073,16.67494956
divvy,2019,12,17,NULL,Customer,666,49.08677177
divvy,2019,12,17,NULL,Subscriber,126,12.64738095
divvy,2019,12,18,1,Customer,292,25.07708904
divvy,2019,12,18,1,Subscriber,7722,12.70287102
divvy,2019,12,18,2,Customer,53,68.45830189
divvy,2019,12,18,2,Subscriber,1952,11.7069416
divvy,2019,12,18,NULL,Customer,526,79.88515209
divvy,2019,12,18,NULL,Subscriber,67,15.24507463
divvy,2019,12,19,1,Customer,204,76.25029412
divvy,2019,12,19,1,Subscriber,4530,10.19139956
divvy,2019,12,19,2,Customer,56,29.35410714
divvy,2019,12,19,2,Subscriber,1273,11.29530244
divvy,2019,12,19,NULL,Customer,420,61.79566667
divvy,2019,12,19,NULL,Subscriber,54,11.73481481
divvy,2019,12,20,1,Customer,147,40.77802721
divvy,2019,12,20,1,Subscriber,2914,10.47323953
divvy,2019,12,20,2,Customer,35,47.75485714
divvy,2019,12,20,2,Subscriber,789,11.37591888
divvy,2019,12,20,NULL,Customer,311,85.32681672
divvy,2019,12,20,NULL,Subscriber,51,13.97882353
divvy,2019,12,21,1,Customer,115,17.55
divvy,2019,12,21,1,Subscriber,2073,10.55494452
divvy,2019,12,21,2,Customer,26,15.56730769
divvy,2019,12,21,2,Subscriber,573,10.85554974
divvy,2019,12,21,NULL,Customer,256,67.12972656
divvy,2019,12,21,NULL,Subscriber,32,11.5215625
divvy,2019,12,22,1,Customer,114,27.14412281
divvy,2019,12,22,1,Subscriber,1516,10.62187335
divvy,2019,12,22,2,Customer,23,22.10086957
divvy,2019,12,22,2,Subscriber,369,14.87195122
divvy,2019,12,22,NULL,Customer,300,31.11953333
divvy,2019,12,22,NULL,Subscriber,16,10.03375
divvy,2019,12,23,1,Customer,71,40.45591549
divvy,2019,12,23,1,Subscriber,1086,10.86294659
divvy,2019,12,23,2,Customer,9,78.5
divvy,2019,12,23,2,Subscriber,199,11.32864322
divvy,2019,12,23,NULL,Customer,235,68.88731915
divvy,2019,12,23,NULL,Subscriber,15,7.663333333
santander,2016,1,0,NULL,NULL,3556,25.6079865
santander,2016,1,1,NULL,NULL,2474,37.45917542
santander,2016,1,2,NULL,NULL,1737,29.24006908
santander,2016,1,3,NULL,NULL,1231,56.38992689
santander,2016,1,4,NULL,NULL,1103,39.11332729
santander,2016,1,5,NULL,NULL,1802,23.83018868
santander,2016,1,6,NULL,NULL,8587,13.63339932
santander,2016,1,7,NULL,NULL,27806,15.37312091
santander,2016,1,8,NULL,NULL,57703,14.61558325
santander,2016,1,9,NULL,NULL,31205,16.95612883
santander,2016,1,10,NULL,NULL,17465,21.78780418
santander,2016,1,11,NULL,NULL,17926,20.31144706
santander,2016,1,12,NULL,NULL,21837,20.11746119
santander,2016,1,13,NULL,NULL,23619,21.214446
santander,2016,1,14,NULL,NULL,22425,24.04307692
santander,2016,1,15,NULL,NULL,23307,22.09889733
santander,2016,1,16,NULL,NULL,27469,20.2936401
santander,2016,1,17,NULL,NULL,45434,16.66930052
santander,2016,1,18,NULL,NULL,41459,16.41814805
santander,2016,1,19,NULL,NULL,25201,18.01234078
santander,2016,1,20,NULL,NULL,15710,17.11438574
santander,2016,1,21,NULL,NULL,10783,19.49438932
santander,2016,1,22,NULL,NULL,8092,23.70155709
santander,2016,1,23,NULL,NULL,5922,20.62006079
santander,2016,2,0,NULL,NULL,5045,29.87472745
santander,2016,2,1,NULL,NULL,3369,38.15998813
santander,2016,2,2,NULL,NULL,2280,38.24780702
santander,2016,2,3,NULL,NULL,1672,48.85705742
santander,2016,2,4,NULL,NULL,1396,31.56160458
santander,2016,2,5,NULL,NULL,2465,31.04421907
santander,2016,2,6,NULL,NULL,11548,13.54303776
santander,2016,2,7,NULL,NULL,38079,14.61753197
santander,2016,2,8,NULL,NULL,78764,15.09043472
santander,2016,2,9,NULL,NULL,42421,15.929021
santander,2016,2,10,NULL,NULL,24175,20.36943123
santander,2016,2,11,NULL,NULL,24460,22.3364677
santander,2016,2,12,NULL,NULL,30414,21.55638851
santander,2016,2,13,NULL,NULL,30722,21.80749951
santander,2016,2,14,NULL,NULL,28510,23.77478078
santander,2016,2,15,NULL,NULL,29606,22.53570222
santander,2016,2,16,NULL,NULL,37589,18.97007103
santander,2016,2,17,NULL,NULL,62357,16.22497875
santander,2016,2,18,NULL,NULL,54780,15.4471705
santander,2016,2,19,NULL,NULL,32416,16.20172137
santander,2016,2,20,NULL,NULL,19580,16.10699694
santander,2016,2,21,NULL,NULL,13729,22.7091558
santander,2016,2,22,NULL,NULL,10637,17.77446648
santander,2016,2,23,NULL,NULL,7718,19.42653537
santander,2016,3,0,NULL,NULL,5421,27.73252167
santander,2016,3,1,NULL,NULL,3304,40.59776029
santander,2016,3,2,NULL,NULL,2483,35.85340314
santander,2016,3,3,NULL,NULL,1772,57.37189616
santander,2016,3,4,NULL,NULL,1518,38.71212121
santander,2016,3,5,NULL,NULL,2654,19.01318764
santander,2016,3,6,NULL,NULL,12311,13.53350662
santander,2016,3,7,NULL,NULL,40862,14.12772258
santander,2016,3,8,NULL,NULL,79710,15.06059466
santander,2016,3,9,NULL,NULL,43658,16.4417518
santander,2016,3,10,NULL,NULL,26333,20.46587931
santander,2016,3,11,NULL,NULL,28112,23.94226665
santander,2016,3,12,NULL,NULL,35492,23.64144032
santander,2016,3,13,NULL,NULL,36196,22.8824732
santander,2016,3,14,NULL,NULL,35174,25.73895491
santander,2016,3,15,NULL,NULL,36999,25.73791184
santander,2016,3,16,NULL,NULL,44697,21.75056491
santander,2016,3,17,NULL,NULL,69335,18.25143146
santander,2016,3,18,NULL,NULL,61354,16.81129185
santander,2016,3,19,NULL,NULL,34602,16.05915843
santander,2016,3,20,NULL,NULL,21391,15.11509513
santander,2016,3,21,NULL,NULL,15407,17.89764393
santander,2016,3,22,NULL,NULL,12153,17.46860857
santander,2016,3,23,NULL,NULL,8550,18.83298246
santander,2016,4,0,NULL,NULL,6445,31.00913386
santander,2016,4,1,NULL,NULL,4373,30.05083955
santander,2016,4,2,NULL,NULL,2889,50.69525483
santander,2016,4,3,NULL,NULL,2071,43.60664683
santander,2016,4,4,NULL,NULL,1807,30.47025814
santander,2016,4,5,NULL,NULL,2787,32.89395585
santander,2016,4,6,NULL,NULL,14026,16.04808107
santander,2016,4,7,NULL,NULL,45167,14.95690021
santander,2016,4,8,NULL,NULL,87938,15.0122434
santander,2016,4,9,NULL,NULL,49034,16.47327883
santander,2016,4,10,NULL,NULL,32157,23.10282169
santander,2016,4,11,NULL,NULL,35290,26.14095348
santander,2016,4,12,NULL,NULL,43182,27.30876583
santander,2016,4,13,NULL,NULL,44206,26.52775739
santander,2016,4,14,NULL,NULL,41394,29.44002157
santander,2016,4,15,NULL,NULL,43910,31.20605487
santander,2016,4,16,NULL,NULL,52628,24.95129595
santander,2016,4,17,NULL,NULL,81318,21.45572703
santander,2016,4,18,NULL,NULL,76576,20.67666988
santander,2016,4,19,NULL,NULL,45964,20.28157049
santander,2016,4,20,NULL,NULL,26437,24.89243119
santander,2016,4,21,NULL,NULL,17631,20.07547495
santander,2016,4,22,NULL,NULL,14145,24.49391815
santander,2016,4,23,NULL,NULL,10334,21.34238222
santander,2016,5,0,NULL,NULL,10427,24.96439811
santander,2016,5,1,NULL,NULL,6902,30.78284024
santander,2016,5,2,NULL,NULL,4597,37.37182601
santander,2016,5,3,NULL,NULL,3063,30.62541473
santander,2016,5,4,NULL,NULL,2509,34.79154815
santander,2016,5,5,NULL,NULL,3814,23.69208366
